,Date,Name,Tweets,Tags,Hashtags,classofspeech
1279,1559226372,The Dragon Fairy,Up to opposition councillors and MPs to refer this to @CommonsPACAC cc @DanielZeichner @heidiallen75 @LNethsingha,,[],neither
1280,1559223551,The Dragon Fairy,"""...Areas suffering the largest cuts to spending on young people have seen bigger increases in knife crime....@CambsCC was named as one of the top four worst hit local authority areas with a [youth services] funding cut by 88 per cent."" https://www.cambridgeindependent.co.uk/news/increase-in-knife-crimes-could-be-linked-to-cuts-in-cambridgeshire-youth-services-9071837/Â 
 @heidiallen75",,[],neither
1281,1559222499,Oldham & Saddleworth Old Labour.,"Tory MP agrees with Tory MP.
Shock",,[],neither
1282,1559222352,Anonymous,Looks like theyÂre waking up to the fact they will have to be honest with people. Only took 3 years....,,[],neither
1283,1559222330,John Petrie #FBPE,"Tobias Ellwood is competent and is being upfront.  He cannot win a leadership election because he is a remainer, but when we look for political change we need to extend the reach to embrace Conservative and Labour MP's that have more in common with the centre than extremes",,[],neither
1284,1559215147,Divest Parliament,"Hello @gavinshuker @lucianaberger @Anna_Soubry @ChrisLeslieMP @anncoffey_mp, please consider joining your colleagues @MikeGapes @heidiallen75 in signing the #DivestParliament pledge - https://gofossilfree.org/uk/divest-parliament-sign-the-pledge/Â 
 - calling on the MPs Pension Fund to phase out fossil fuels! https://twitter.com/MP_Divest/status/1133984871766986752Â 
",,['DivestParliament'],neither
1285,1559214381,Celia Thaysen,Hi @ForChange_Now @heidiallen75 @ChukaUmunna @Anna_Soubry This is what Change looks like. This is bold new political thinking. Prioritising wellbeing over economic growth as a success measure. Are you up for leading this discussion in the UK? #ChangePolitics #ChangeUKhttps://twitter.com/jasonhickel/status/1133995615669633025Â ,,"['ChangePolitics', 'ChangeUKhttps://twitter.com/jasonhickel/status/1133995615669633025']",neither
1287,1559210028,Anonymous,"Agreed, get them locked up.",,[],neither
1288,1559207442,R.E. Dresser,WerenÂt we told that an EU army was a dangerous fantasy? Must be time to drag those who told us so into court.,,[],neither
1289,1559203601,Michael Trimby,"I'm confused, to me this politician has told lies to the public....
THOUGHTS.",,[],neither
1290,1559202434,danisahne #FTEU #BlockedByAdonisAbbottSherriff,So she's saying the TiGgers merged labour and Tory manifestos into one then?,,[],neither
1291,1559201300,The Sparkster,"Hey @Anna_Soubry, if @ForChange_Now no longer represent your views you could always form a breakaway party? 

Change 2.0?

@heidiallen75  https://twitter.com/SimonPearson961/status/1133719528628719616Â 
",,[],neither
1292,1559253573,Anonymous,"Very true. Had it not been advisory, the result would have been quashed following the Electoral CommissionÂs findings.",,[],neither
1293,1559247371,Martin,@Anna_Soubry youÂre all fooling yourselves. The public just donÂt and wonÂt buy it. Your careers are finished well yours and @heidiallen75 are ,,[],neither
1294,1559243895,Mike Robbins,"The LibDems, who I distrusted because of their coalition with the Tories - but they've been pretty steadfast over Brexit. @heidiallen75 , who has put her money where her mouth is.",,[],offensive_language
1295,1559227262,Diamondstar,Cute though!,,[],neither
1296,1559226304,Steven Hodges,"He *could* win, if he were to explain the advantages of Remain over deal with the same clarity",,[],neither
1297,1559222226,Anonymous,Erm?  Yeh....pic.twitter.com/u8vvXXdJZF,,[],neither
1298,1559219549,Anonymous,Our nation has *gone insane* and we must straighten ourselves up. The whole system has broken down. It is vital we be good and do good: @DavidLammy @vincecable @thomasbrake @OwenSmith_MP @CarolineLucas @Wera_Hobhouse @heidiallen75 @sarahwollaston @Anna_Soubry WhereÂs our Decency?https://twitter.com/JohnDalton6011/status/1134073777271320576Â ,,[],neither
1300,1559209708,Corby for Change,"A bizarre comment...we were a new party and untested in the polls, yet we didnÂt get the coverage Farage had!",,[],neither
1301,1559206177,Anonymous,I agree but if the government is bought down as Hammond as stated if no deal is looking likely then a #GE will have to take place ,,['GE'],neither
1302,1559205217,Elle,"When Farage left UKIP as an mep, why didn't he give up his seat?",,[],neither
1303,1559205176,PeeGee4929,YouÂre right ,,[],neither
1304,1559205018,Lin,@heidiallen75 @Anna_Soubry The Barcode party spliting at the sides  HOWLING https://twitter.com/SimonPearson961/status/1133719528628719616Â ,,[],neither
1306,1559202317,Mammoth Mogul,"@Anna_Soubry  publicly blaming @heidiallen75 for the disaster after making the  same, in denial, claim that 600000 voters was a very good result. Now that everyone knows they are irrelevant, support will only drop, they will be moved to the back bench of conversation.",,[],neither
1307,1559199458,Gallon73,Correct. His original campaign was to stop Brexit,,[],neither
1308,1559197670,Quellcrist Falconer,There's another type of politician?,,[],neither
1309,1559195493,S.M.,"HeÂs accused of a lie, not changing his mind. No one is being prosecuted for saying weÂd leave with a deal, but now backing no deal. ThatÂs changing your mind. They need to prove not only 350 million wasnÂt true but that he *knew* it wasnÂt true but said it anyway",,[],neither
1310,1559193157,Patrick Real,"Yes, quite right. I have never known a time when so many politician's were repeatedly lying. If I was younger, I would be off.",,[],neither
1311,1559180926,Tony Cox,"@campbellclaret @ChukaUmunna @MikeGapes @heidiallen75
I made my decision to vote leave entirely on the promise of an extra 350million pounds to the #NHS. Otherwise I would never have voted leave.
#Johnson lie WAS criminal and makes the #Brexit vote illegal. Vote cannot stand.",,"['NHS.', 'Johnson', 'Brexit']",neither
1312,1559179201,Anonymous,And in a field full of haystacks!,,[],neither
1313,1559176491,Anna Annison,Are @heidiallen75 and @Anna_Soubry the next two in court for the lying game? IÂm sure we could find so much more on them than  #Boris. ,,['Boris.'],neither
1314,1559311527,Heidi Allen,I suggest Âno dealÂ Tory leadership candidates spend a day or two in one of our car plants - are they really willing to sacrifice thousands of jobs and our auto manufacturing industry on the alter of their ideology? #cluelesshttps://www.theguardian.com/business/2019/may/30/uk-car-production-plunges-amid-untold-damage-of-brexit-chaos?utm_term=RWRpdG9yaWFsX0d1YXJkaWFuVG9kYXlVS19XZWVrZGF5cy0xOTA1MzA%3D&utm_source=esp&utm_medium=Email&utm_campaign=GuardianTodayUK&CMP=GTUK_emailÂ ,,['cluelesshttps://www.theguardian.com/business/2019/may/30/uk-car-production-plunges-amid-untold-damage-of-brexit-chaos?utm_term=RWRpdG9yaWFsX0d1YXJkaWFuVG9kYXlVS19XZWVrZGF5cy0xOTA1MzA%3D&utm_source=esp&utm_medium=Email&utm_campaign=GuardianTodayUK&CMP=GTUK_email'],neither
1316,1559337821,@Stoner,"@heidiallen75 you may also be interested in sharing this EU sweetener for car manufacturers!
 @ActionBrexit we need to ensure we donÂt buy those cars!
#boycott",,['boycott'],neither
1317,1559323074,The Core,"HOW CAN YOU SUPPORT THE THEFT OF BRITISH INDUSTRY AND JOBS BY THE EU - AND USING OUR MONEY TO DO IT!

@joswinson @vincecable @laylamoran @Anna_Soubry @heidiallen75 @chukaumunna @andrewadonishttps://twitter.com/SocialM85897394/status/1134507677294452736Â 
",,[],neither
1318,1559319895,Barry Broomhead,Heidi the intelligent one who canÂt even run a political party correctly and win no seats dictating again to other politicians about how to do their jobs. By-election. Thought not. Gravy train means too much to you donÂt it.,,[],neither
1319,1559317775,INCheshire Magazine,"I suggest you resign and let your constituents re-confirm their confidence in you via a by-election. If you are right, what have you got to fear?",,[],neither
1320,1559316969,Everybody thought it. I said it #PBFB #FTEU,"In 2007 the Peugeot factory in Ryton, Coventry closed down (2,300 job losses) and moved to Slovakia with the help of Â£78m EU funding ie UK taxpayers money.

Ford Transit factory in Southampton also closed down and moved to (non EU) Turkey with the help of Â£80m EU funding.",,[],neither
1321,1559316773,Bring on 31st October #Humbug,I suggest you spend a day or two in your constituency.. youÂll find they voted LEAVE. Tick tock,,[],neither
1322,1559315983,Lee Smith,"European car production is plummeting, but that doesnÂt fit your narrative!",,[],neither
1323,1559314247,BallywalterPark,They could not care less - make a fortune no doubt on the collapse of sterling or their #offshore #wealth - most of them have never had a proper job in the real world,,"['offshore', 'wealth']",neither
1324,1559313639,Tricky Dicky,"Plus one of the largest markets, China, doesn't have the demand it once did. What would they blame if Brexit wasn't available?",,[],neither
1325,1559313418,TravellingMan,"Car production has dropped because we have stopped buying them. Punitive fuel taxation, and rip-off insurance coÂs have aided and abetted. Millions of low-mileage cars are available on the 2nd hand mkt. ItÂs not just us, itÂs a worldwide issue. Brexit has little to do with it.",,[],neither
1326,1559312843,FurnessGirl,"Yes, they are. ItÂs like some mad death cult.",,[],neither
1327,1559312363,Hoverbuddy,"Some of Patrick Minford's ideas (economist darling of the hard brexiteers) are simply chilling. This madness has to stop, we must not sacrifice the car industry - one where we actually do compete well in the global market by being in Europe. #clueless",,['clueless'],neither
1328,1559312204,scott davison,"The EU are currently in the process of agreeing a free trade deal with Japan, giving zero tariffs on cars...so why would a japanese car manufacturer continue to build cars in the UK, when production could be returned to Japan?",,[],neither
1329,1559311817,Christopher Larkin,"Yes, they are. Then blame everyone/anyone else. As long as the price is paid by someone else.",,[],neither
1330,1559311752,John Merlin Register to Vote,Merge soon with the ever growing LibDems. Don't leave it too late.,,[],neither
1331,1559311643,Brian Harris,Not just car plants. Pretty much any large manufacturing business.,,[],neither
1332,1559311583,Anonymous,"ItÂs not just car plants, they can come to Mulberry and to Hinkley point too",,[],neither
1333,1559305850,British Comedy Guide,"The pulled episode of Have I Got News For You featuring @heidiallen75 will now air on Monday 10th June at 11pm, with its extended 40-minute version. @haveigotnews @PhilNWang http://bit.ly/2W4sSblÂ pic.twitter.com/PH8QWJdTNx",,[],neither
1334,1559303930,Anonymous,"In a GE will the Greens, LibDems, CHuk, SNP and Plaid stand as a single option - in FPTP its the only way not to split the vote.   Once in partliament a Progressive Alliance govt could introduce PV? @joswinson @EdwardJDavey @heidiallen75 @ChukaUmunna @NicolaSturgeon @Adamprice",,[],neither
1335,1559343210,Anonymous,@Anna_Soubry Is it true that next week youÂre announcing that you have left the failed @ForChange_Now to join @LibDems and youÂre blaming @heidiallen75 for the epic failure?,,[],neither
1336,1559331837,Gillian Farnell Floreat Brexit,Off to the @LibDems Anna? IÂm sure youÂll be welcome.. Taking @heidiallen75 with you?.. ,,[],offensive_language
1337,1559323197,Anonymous,Please do this: @TheGreenParty @LibDems @ForChange_Now @theSNP @Plaid_Cymru . You can be united for EUthen separate for other issues surely? @vincecable @CarolineLucas @heidiallen75 @NicolaSturgeon cc @Adamprice https://twitter.com/templaine/status/1134164404382109696Â ,,[],neither
1339,1559317793,Hamish McCallum,"My tweet was intended as self-deprecating humour, not immodesty!!

& agree re @ForChange_Now. IÂm encouraged by @ChukaUmunna and @heidiallen75Âs recent comments. I hope that some form of merger/pact/alliance is on the cards. Centrism will be far stronger if we work together ",,[],neither
1340,1559317621,Anonymous,"Women in politics I admire (not an endorsement of all their views):

@theresa_may
@CarolineLucas
@NicolaSturgeon
@jessphillips
@JustineGreening
@SophieRunning
@LaylaMoran
@ManduReid
@MhairiBlack
@heidiallen75
@RuthDavidsonMSP
@trussliz
@DawnButlerBrent
@joswinson",,[],neither
1341,1559313648,TravellingMan,"Ford is laying off 5,000 assembly workers in Germany. 
Will you blame that on Brexit too?pic.twitter.com/jWj0vg1K7r",,[],neither
1342,1559312028,The Sparkster,I suggest no-constituency-vote @ForChange_Now ''MP's'' spend a day or two in their own constituencies trying to explain to the people that voted them into their job why they're not being given the chance to vote again in a By-Election.,,[],neither
