,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
2164,2164,2765,2765,KittyLaing,Kitty Laing,3433380172,1179144041230942212,/KittyLaing/status/1179144041230942212,2019-10-01 21:20:21,1569964821,"I bloody WORSHIP @maitlis (and her lovely little whippet) - this is a beautiful example of a properly strong-ass woman. And another example of a weak-ass, morally and ethically bankrupt one in Nicky Morgan https://twitter.com/chunkymark/status/1178912804230881280ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I bloody WORSHIP <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20631422"" dir=""ltr"" href=""/maitlis""><s>@</s><b>maitlis</b></a> (and her lovely little whippet) - this is a beautiful example of a properly strong-ass woman. And another example of a weak-ass, morally and ethically bankrupt one in <strong>Nicky Morgan</strong><img alt=""Ã°ÂÂÂÃ°ÂÂÂ½"" aria-label=""Emoji: Clapping hands sign (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3fd.png"" title=""Clapping hands sign (medium skin tone)""/><img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Crown"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f451.png"" title=""Crown""/><img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""Ã°ÂÂÂÃ°ÂÂÂ½"" aria-label=""Emoji: Person with folded hands (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fd.png"" title=""Person with folded hands (medium skin tone)""/><img alt=""Ã°ÂÂÂÃ°ÂÂÂ½"" aria-label=""Emoji: Ok hand sign (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c-1f3fd.png"" title=""Ok hand sign (medium skin tone)""/><img alt=""Ã°ÂÂÂÃ°ÂÂÂ½"" aria-label=""Emoji: Nail polish (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f485-1f3fd.png"" title=""Nail polish (medium skin tone)""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/chunkymark/status/1178912804230881280"" dir=""ltr"" href=""https://t.co/kbhHzJcE3n"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/chunkymark/status/1178912804230881280""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/chunkymark/sta</span><span class=""invisible"">tus/1178912804230881280</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/chunkymark/status/1178912804230881280'],[],False,[],,6,0,1,True,False,,[],offensive_language,10
2176,2176,2264,2264,nicransome,Nic Ransome,154118426,1169588813171236864,/nicransome/status/1169588813171236864,2019-09-05 12:31:17,1567686677,"Does Nicky Morgan keep her shrivelled conscience in a box under her bed? Is that how she sleeps at night? Knowing itÃ¢ÂÂs still there, however compromised?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Does <strong>Nicky Morgan</strong> keep her shrivelled conscience in a box under her bed? Is that how she sleeps at night? Knowing itÃ¢ÂÂs still there, however compromised?</p>",[],[],False,[],,14,3,1,True,False,,[],offensive_language,9
2179,2179,3154,3154,Daniel252525,Daniel Jones #DBMIVR,20641187,1178791403079557125,/Daniel252525/status/1178791403079557125,2019-09-30 21:59:06,1569880746,"Why on earth is #Newsnight interviewing Nicky Morgan ?

Nothing she says means anything.
She'll take the exact opposite view next week.

I don't dislike the woman, I just don't see the value in interviewing her when her words are meaningless.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why on earth is <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Newsnight?src=hash""><s>#</s><b>Newsnight</b></a> interviewing <strong>Nicky Morgan</strong> ?

Nothing she says means anything.
She'll take the exact opposite view next week.

I don't dislike the woman, I just don't see the value in interviewing her when her words are meaningless.</p>",[],['Newsnight'],False,[],,180,33,14,True,False,,[],offensive_language,9
2187,2187,360,360,d_knotty,Rocinante,1074806362662756355,1158749208733765638,/d_knotty/status/1158749208733765638,2019-08-06 14:38:34,1565102314,"Hmmm not so sure about Nicky Morgan, she's been breathtakingly naiive in her support of the Malthouse compromise.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hmmm not so sure about <strong>Nicky Morgan</strong>, she's been breathtakingly naiive in her support of the Malthouse compromise.</p>",[],[],False,[],,1,0,0,False,True,1.1584808283279565e+18,"[{'screen_name': 'RemainerNow', 'user_id': '941784833587597313'}, {'screen_name': 'FredBullock', 'user_id': '15083111'}]",offensive_language,8
2219,2219,2431,2431,Paul_Crowson,Paul Crowson,1879085533,1168999606547550208,/Paul_Crowson/status/1168999606547550208,2019-09-03 21:29:59,1567546199,Nicky Morgan has resigned? Shit day for Boris,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> has resigned? Shit day for Boris<img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>",[],[],False,[],,3,0,1,True,False,,[],offensive_language,9
2223,2223,890,890,StuartBudd1,Stuart Budd Ã°ÂÂÂ¬Ã°ÂÂÂ§ Ã°ÂÂÂªÃ°ÂÂÂº #UniteToRemain #FBPE,286332390,1146540020406337542,/StuartBudd1/status/1146540020406337542,2019-07-03 22:03:37,1562191417,"I should have said MEPs and not MPs.

However, this is also true for Nicky Morgan.
Nobody is interested in what Nicky says anymore.
She is a waste of space.
She wasts time and money on her unicorn projects, while real issues and real problems need addressing. pic.twitter.com/sb8WRQC8ZL","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I should have said MEPs and not MPs.

However, this is also true for <strong>Nicky Morgan</strong>.
Nobody is interested in what Nicky says anymore.
She is a waste of space.
She wasts time and money on her unicorn projects, while real issues and real problems need addressing. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sb8WRQC8ZL"">pic.twitter.com/sb8WRQC8ZL</a></p>",[],[],True,['https://pbs.twimg.com/media/D-lUDkjWsAI9Wpu.jpg'],,18,2,0,False,True,1.1465135361951375e+18,"[{'screen_name': 'StuartBudd1', 'user_id': '286332390'}, {'screen_name': 'Peston', 'user_id': '14157134'}]",offensive_language,7
2289,2289,4127,4127,DawnieR2,your vote counts......allegedly,358118871,1184367562156662785,/DawnieR2/status/1184367562156662785,2019-10-16 07:16:45,1571210205,"Not a laughing matter - the guy makes really good point that lots of us up North are frustrated about, but had to laugh at the smug head swivel by Nicky Morgan when he pointed out that Rebecca Long Bailey was worse than her despite calling her actions against #Tories treacherous!https://twitter.com/CatharineHoey/status/1184240884965097474ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Not a laughing matter - the guy makes really good point that lots of us up North are frustrated about, but had to laugh at the smug head swivel by <strong>Nicky Morgan</strong> when he pointed out that Rebecca Long Bailey was worse than her despite calling her actions against <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tories?src=hash""><s>#</s><b>Tories</b></a> treacherous!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/CatharineHoey/status/1184240884965097474"" dir=""ltr"" href=""https://t.co/enoExNpeTc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/CatharineHoey/status/1184240884965097474""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/CatharineHoey/</span><span class=""invisible"">status/1184240884965097474</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/CatharineHoey/status/1184240884965097474'],['Tories'],False,[],,0,0,0,False,False,,[],offensive_language,10
2306,2306,1988,1988,ASK_des,ASKdes Ã°ÂÂÂ,4083165995,1136758776982396928,/ASK_des/status/1136758776982396928,2019-06-06 22:16:27,1559859387,"#bbcqt Nicky Morgan on great form talking her usual bollocks. Slagging off Donald Trump, Nigel Farage & Brexit. One hopeless MP. pic.twitter.com/oRt3naGxAB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbcqt?src=hash""><s>#</s><b>bbcqt</b></a> <strong>Nicky Morgan</strong> on great form talking her usual bollocks. Slagging off Donald Trump, Nigel Farage &amp; Brexit. One hopeless MP. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oRt3naGxAB"">pic.twitter.com/oRt3naGxAB</a></p>",[],['bbcqt'],True,['https://pbs.twimg.com/media/D8aUEK_WwAEYdIO.jpg'],,81,31,8,True,False,,[],offensive_language,6
2323,2323,6063,6063,DrRiart,Dr Pat Riart Esq.,827256021663952901,1172865615973011457,/DrRiart/status/1172865615973011457,2019-09-14 13:32:08,1568467928,"Nicky Morgan is just pitiful - she stands by and watches 22 of her Tory colleagues act in the countryÃ¢ÂÂs interests and sacrifice their careers

Meanwhile she helps prop up a dangerous & maniacal no deal government 

Has the woman no self awareness at all? https://twitter.com/SkyNews/status/1172797203410276352ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Nicky Morgan</strong> is just pitiful - she stands by and watches 22 of her Tory colleagues act in the countryÃ¢ÂÂs interests and sacrifice their careers

Meanwhile she helps prop up a dangerous &amp; maniacal no deal government 

Has the woman no self awareness at all? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SkyNews/status/1172797203410276352"" dir=""ltr"" href=""https://t.co/BVzuM1ROIy"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SkyNews/status/1172797203410276352""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SkyNews/status</span><span class=""invisible"">/1172797203410276352</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/SkyNews/status/1172797203410276352'],[],False,[],,4,3,0,False,False,,[],offensive_language,9
2335,2335,3377,3377,stevebrookstein,Steve Brookstein,175153531,1189658371458289669,/stevebrookstein/status/1189658371458289669,2019-10-30 21:40:33,1572471633,The Tories have been taken over by the far right. They ain't risking having any MPs with half a brain. #nickymorgan https://twitter.com/PaulBrandITV/status/1189627880927612933ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The Tories have been taken over by the far right. They ain't risking having any MPs with half a brain. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/PaulBrandITV/status/1189627880927612933"" dir=""ltr"" href=""https://t.co/FBHt9dWn5t"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/PaulBrandITV/status/1189627880927612933""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/PaulBrandITV/s</span><span class=""invisible"">tatus/1189627880927612933</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/PaulBrandITV/status/1189627880927612933'],['nickymorgan'],False,[],,2,1,0,False,False,,[],offensive_language,10
2343,2343,111,111,DylanBrownie1,Dylan Brown,1127143387616940032,1162294319010787328,/DylanBrownie1/status/1162294319010787328,2019-08-16 09:25:34,1565947534,"Nicky Morgan, the MP who lost her backbone, to catapult her own career.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>, the MP who lost her backbone, to catapult her own career.</p>",[],[],False,[],,1,0,0,False,True,1.1622744563555e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,8
2348,2348,3750,3750,VernonBriscoe,Vernon Briscoe,1101860186053140482,1185454023262068737,/VernonBriscoe/status/1185454023262068737,2019-10-19 07:13:58,1571469238,"You have sold your soul. You are allowing Dominic Cummings to use you like a ventriloquist's dummy. This is a hard Brexit in disguise (as you well know). It is about tax avoidance and removal of rights for ordinary people. You are on the wrong side of history, Nicky Morgan.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You have sold your soul. You are allowing Dominic Cummings to use you like a ventriloquist's dummy. This is a hard Brexit in disguise (as you well know). It is about tax avoidance and removal of rights for ordinary people. You are on the wrong side of history, <strong>Nicky Morgan</strong>.</p>",[],[],False,[],,1,0,0,False,True,1.1854515055261614e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,10
2384,2384,6254,6254,CharlieParish1,Charlie Parish Ã°ÂÂÂ¶ #FBPE Ã°ÂÂÂ·Ã¯Â¸ÂÃ°ÂÂÂªÃ°ÂÂÂºÃ°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂ©Ã°ÂÂÂ°,585954358,1172815319183835136,/CharlieParish1/status/1172815319183835136,2019-09-14 10:12:16,1568455936,"I don't understand that position at all. Nicky Morgan talking like a concentration camp commandant who believes in freedom for Jews and Slavs. But damn it, it's a job!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I don't understand that position at all. <strong>Nicky Morgan</strong> talking like a concentration camp commandant who believes in freedom for Jews and Slavs. But damn it, it's a job!</p>",[],[],False,[],,17,5,1,True,True,1.1727986799268905e+18,"[{'screen_name': 'Doozy_45', 'user_id': '863377035661647877'}]",offensive_language,9
2408,2408,2218,2218,GilesMacDonogh,Giles MacDonogh,987130032,1169597672384290817,/GilesMacDonogh/status/1169597672384290817,2019-09-05 13:06:29,1567688789,She's a right one that Nicky Morgan. Can't she see the ship is sinking? pic.twitter.com/pZfyopDddN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She's a right one that <strong>Nicky Morgan</strong>. Can't she see the ship is sinking? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/pZfyopDddN"">pic.twitter.com/pZfyopDddN</a></p>",[],[],True,['https://pbs.twimg.com/media/EDs-31YX4AALaVI.png'],,3,0,2,True,False,,[],offensive_language,9
2486,2486,4244,4244,TrevorRudge1,Trevor Rudge,1141391376292167682,1182259692971712513,/TrevorRudge1/status/1182259692971712513,2019-10-10 11:40:50,1570707650,"Q. Why is Nicky Morgan like an old bottle of Vermouth at Christmas?

A. No matter how hard you try each year to get rid of it; it always ends up back in the cabinet  #GoldCrackers","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Q. Why is <strong>Nicky Morgan</strong> like an old bottle of Vermouth at Christmas?

A. No matter how hard you try each year to get rid of it; it always ends up back in the cabinet  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GoldCrackers?src=hash""><s>#</s><b>GoldCrackers</b></a></p>",[],['GoldCrackers'],False,[],,0,0,0,False,False,,[],offensive_language,10
2499,2499,5337,5337,craftybookworm,Nicola Ã¢ÂÂ,30026482,1175890233046568960,/craftybookworm/status/1175890233046568960,2019-09-22 21:50:53,1569189053,"As one of the few women featured in the programme Nicky Morgan is coming across badly. She probably thinks she is doing her best, but  *smdh*

#ToriesAtWar","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As one of the few women featured in the programme <strong>Nicky Morgan</strong> is coming across badly. She probably thinks she is doing her best, but  *smdh*

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToriesAtWar?src=hash""><s>#</s><b>ToriesAtWar</b></a></p>",[],['ToriesAtWar'],False,[],,1,0,0,False,False,,[],offensive_language,9
